"COD_MUN","MUNICIPIO","Ano","Populacao","Sexo","Faixa_Etaria","Macro","GRS","RS"
"251450","SAO JOSE DE PIRANHAS","2016","20010","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2017","4509","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2017","4490","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2017","8999","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2017","20087","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2018","4599","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2018","4571","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2018","9170","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2018","20170","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2019","4683","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2019","4651","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2019","9334","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2019","20251","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2020","4771","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2020","4729","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2020","9500","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2020","20329","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2021","4853","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2021","4807","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2021","9660","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2021","20406","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2022","","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2022","","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2022","","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2022","","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2023","","Feminino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2023","","Masculino","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2023","","Total","30 a 69 anos","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251450","SAO JOSE DE PIRANHAS","2023","","Total","População Total","3ª Macro","9ª GRS - Cajazeiras","9ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2014","885","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2014","915","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2014","1800","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2014","4276","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2015","887","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2015","922","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2015","1809","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2015","4219","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2016","889","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2016","924","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2016","1813","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2016","4165","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2017","890","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2017","922","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2017","1812","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2017","4113","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2018","891","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2018","924","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2018","1815","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2018","4057","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2019","892","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2019","921","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2019","1813","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2019","4003","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2020","891","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2020","921","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2020","1812","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2020","3950","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2021","897","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2021","932","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2021","1829","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2021","3898","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2022","","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2022","","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2022","","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2022","","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2023","","Feminino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2023","","Masculino","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2023","","Total","30 a 69 anos","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251455","SAO JOSE DE PRINCESA","2023","","Total","População Total","3ª Macro","11ª GRS - Princesa Isabel","11ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2014","742","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2014","736","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2014","1478","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2014","3399","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2015","759","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2015","752","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2015","1511","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2015","3432","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2016","776","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2016","770","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2016","1546","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2016","3463","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2017","795","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2017","788","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2017","1583","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2017","3493","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2018","811","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2018","803","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2018","1614","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2018","3526","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2019","828","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2019","821","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2019","1649","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2019","3557","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2020","844","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2020","838","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2020","1682","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2020","3588","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2021","865","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2021","860","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2021","1725","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2021","3619","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2022","","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2022","","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2022","","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2022","","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2023","","Feminino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2023","","Masculino","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2023","","Total","30 a 69 anos","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251460","SAO JOSE DO BONFIM","2023","","Total","População Total","3ª Macro","6ª GRS - Patos","6ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2014","372","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2014","387","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2014","759","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2014","1750","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2015","378","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2015","394","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2015","772","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2015","1761","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2016","386","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2016","404","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2016","790","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2016","1771","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2017","396","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2017","414","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2017","810","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2017","1780","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2018","401","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2018","424","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2018","825","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2018","1791","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2019","411","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2019","435","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2019","846","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2019","1801","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2020","417","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2020","444","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2020","861","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2020","1811","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2021","423","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2021","446","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2021","869","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2021","1821","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2022","","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2022","","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2022","","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2022","","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2023","","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2023","","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"251465","SAO JOSE DO BREJO DO CRUZ","2023","","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
